"index","propertyName1","propertyName10","propertyName10_link","propertyName11","propertyName11_link","propertyName12","propertyName13","propertyName14","propertyName15","propertyName15_link","propertyName16","propertyName17","propertyName17_link","propertyName18","propertyName18_link","propertyName19","propertyName1_link","propertyName2","propertyName20","propertyName20_link","propertyName2_link","propertyName3","propertyName4","propertyName4_link","propertyName5","propertyName5_link","propertyName6","propertyName6_link","propertyName7","propertyName7_link","propertyName8","propertyName9","propertyName9_link","timestamp","timestampString","uid","url","url_uid"
347,"347.  Potential.ly","Abdul Waheed Mohammed, J T, Norbert Morawetz, Trevor Bezzina","https://www.crunchbase.com/person/abdul-waheed-mohammed","www.potential.ly","http://www.potential.ly","For Profit","team@potential.ly","Potential.ly is the premier university skills and career readiness portal. The company is creating revolutionary and user-friendly software that will revolutionize online education, career services, employability, personal development, digital skill development, graduate social mobility, and training.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","May 1, 2016","£150,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/potentially","Content and Publishing, Education, Media and Entertainment, Professional Services, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing","Active","https://www.crunchbase.com/organization/potentially","£150,000","May 1, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/potentially","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/potentially","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/potentially","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/potentially","Career Planning, Content Discovery, E-Learning, EdTech, Education, Higher Education, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/career-planning","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","The smart lifelong learning platform","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","Qwvlnn9YpAx4fajzFTtt","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=7_a_e2ebba3b-ba50-eb99-dcce-095fea54c03e","7"
348,"348.  Stream.Plus","Jirka Bachel, Marek Novy","https://www.crunchbase.com/person/jiri-bachel","www.stream-plus.com/","http://www.stream-plus.com/","For Profit","marek@stream.plus","Stream.Plus is the future of branded video distribution. Brands who have quality video content often lack control over the distribution and monetization of that content. Stream.Plus creates mobile and web apps for branded, interactive online TV channels that create a direct connection between consumers and brands.","—",,"2016","€30,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/stream-plus","Advertising, Apps, Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/advertising-f0bd","Closed","https://www.crunchbase.com/organization/stream-plus","€30,000","Feb 17, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/stream-plus","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/stream-plus","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/stream-plus","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/stream-plus","Advertising, Apps, Internet, Online Auctions, Software, TV, Video","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Stream.Plus is the future of branded video distribution.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","5IbR6Z6GvhAJGNsylY5r","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=7_a_e2ebba3b-ba50-eb99-dcce-095fea54c03e","7"
349,"349.  Digital Profile","Daniel Lewis","https://www.crunchbase.com/person/daniel-lewis-427c","digitalprofile.com","http://digitalprofile.com","For Profit","info@westryve.com","Our vision is to establish the world’s best community for tech & devs to share, learn, and build their skills & careers. Built on our values of control, privacy & transparency","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","£275,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/digital-profile","Administrative Services, Internet Services, Professional Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services","Closed","https://www.crunchbase.com/organization/digital-profile","£475,000","Jan 18, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/digital-profile","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/digital-profile","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/digital-profile","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/digital-profile","Career Planning, Human Resources, Internet, Online Portals","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/career-planning","Cardiff, Cardiff, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/cardiff-cardiff","Digital Profile replaces a CV with a digital profile to get personalized career matches and professional development.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","Dd7bzR3KOT1JkM53ia8p","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=7_a_e2ebba3b-ba50-eb99-dcce-095fea54c03e","7"
350,"350.  Know the Origin","Charlotte Instone, Laura Lodge","https://www.crunchbase.com/person/charlotte-instone-fcb4","knowtheorigin.com/","https://knowtheorigin.com/","For Profit","hello@knowtheorigin.com","Know the Origin is provides fairtrade and Organic ethical fashion for men and women.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","£300,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/know-the-origin","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/clothing-and-apparel","Active","https://www.crunchbase.com/organization/know-the-origin","£300,000","Apr 27, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/know-the-origin","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/know-the-origin","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/know-the-origin","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/know-the-origin","Fashion, Retail, Textiles","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fashion","Manchester, Manchester, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/manchester-manchester","Know the Origin is provides fairtrade and Organic ethical fashion for men and women.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","kR6X0nNLT6ihbdi23q7G","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=7_a_e2ebba3b-ba50-eb99-dcce-095fea54c03e","7"
351,"351.  flatfair","Bartosz Alksnin, Daniel Jeczmien, Franz Dörr","https://www.crunchbase.com/person/bartosz-alksnin","flatfair.co.uk","http://flatfair.co.uk","For Profit","support@flatfair.co.uk","Inspired by the widespread success of deposit alternative schemes in Germany and Switzerland, flatfair has partnered with some of the biggest letting agents across the UK to offer innovative rental solutions for tenants and landlords.         Tenants can use our No Deposit solution to secure a new home with just their debit card, paying a small, one-off check-in fee worth only one week’s rent (+VAT), settling any damage charges when it’s time to move out (a bit like checking out of a hotel).        Landlords can top-up their protection with Boost. A solution that offers up to six weeks of extra protection along with fast cost recovery the day after charges are agreed with tenants. It can be used to add protection to a traditional deposit, or on top of flatfair’s No Deposit.        Everything is handled through flatfair’s easy-to-use online platform, where tenants and landlords can handle end of tenancy charges quickly and fairly. And if they can’t agree, government-backed independent adjudicators are on hand to help out.        flatfair's technology makes life easier for agents too, from registration and change of sharer right through to check-out – they’ll also get a commission for bringing on new tenants and landlords too.","—",,"Nov 2016","$11,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/flatfair","Financial Services, Real Estate","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6","Active","https://www.crunchbase.com/organization/flatfair","$13,234,348","Aug 14, 2019","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/flatfair","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/flatfair","Private","Series A","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/flatfair","51-100","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/flatfair","FinTech, Real Estate, Rental Property","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fintech-e067","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Secure your rental with flatfair’s flexible solutions","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","HmPA3dJMhcLrckfwcEpU","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
352,"352.  SO-SURE","Dylan Bourguignon","https://www.crunchbase.com/person/dylan-bourguignon","www.wearesosure.com","http://www.wearesosure.com","For Profit","hello@so-sure.com","SO-SURE is on a mission to restore consumer trust in insurance, globally.     As a fully delegated authority MGA, SO-SURE digitalised the entire value chain of insurance, developed proprietary model and anti-fraud technology to deliver win-win insurance:    1)For consumers:    - If you claim: 10x faster and easier claim experience    - if you don't claim: up to 80% money back, every year    2) For underwriters:     - addressable market increased     - loss ratio reduced","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Jan 2016","£2,600,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/so-sure","Consumer Electronics, Financial Services, Hardware, Internet Services, Mobile","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3","Active","https://www.crunchbase.com/organization/so-sure","$8,686,895","Jul 1, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/so-sure","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/so-sure","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/so-sure","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/so-sure","Financial Services, Insurance, InsurTech, Mobile Devices, Online Portals","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","SO-SURE provides insurance that delivers consumers with faster claims and also money back services.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","L3XvNSrzzVIRBb2ho8Pf","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
353,"353.  Cypher Coders","Elizabeth Tweedale","https://www.crunchbase.com/person/elizabeth-tweedale","www.cyphercoders.com/","https://www.cyphercoders.com/","For Profit","hi@cyphercoders.com","Cypher inspires children to learn the language of the future through hands-on creative coding camps and courses. Cypher inspires children to learn the language of the future through a proprietary creatively themed coding education.  Cypher's EdTech platform delivers its creatively themed computer science education to children age 6 - 12+ through courses taught at holiday camps, after school clubs, weekend courses or 1 to 1 tuition.","—",,"Jun 3, 2016","£422,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/cyphercoders","Community and Lifestyle, Consumer Electronics, Education, Hardware, Health Care, Information Technology, Other","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/community-and-lifestyle","Active","https://www.crunchbase.com/organization/cyphercoders","£1,082,000","Sep 8, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/cyphercoders","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/cyphercoders","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/cyphercoders","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/cyphercoders","Child Care, Children, Collaboration, Computer, Education, Information Technology, Language Learning","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/child-care","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Cypher inspires children to learn the language of the future through hands-on creative coding camps and courses.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","fohjJ64G9OCMRzhvW52c","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
354,"354.  Vertical Future","Jamie Burrows, Marie Burrows","https://www.crunchbase.com/person/jamie-burrows","www.verticalfuture.co.uk/","https://www.verticalfuture.co.uk/","For Profit","info@verticalfuture.co.uk","Vertical Future is a technology company focused on building a better, more sustainable urban food production and supply system.","—",,"Sep 14, 2016","£21,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/vertical-future","—",,"Active","https://www.crunchbase.com/organization/vertical-future","£26,199,910","Jan 18, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/vertical-future","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/vertical-future","Private","Series A","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/vertical-future","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/vertical-future","—",,"London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Vertical Future is a technology company focused on building a better, more sustainable urban food production and supply system.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","6ZN2oCzspxoIFkJzjIi6","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
355,"355.  Donr","Chris Newell, Paul Paterson","https://www.crunchbase.com/person/chris-newell","www.donr.com/","https://www.donr.com/","For Profit","hello@donr.com","Donr is a tech-for-good organisation. They charge a fair fee, which is invested in their platform and tools to lower the cost of fundraising for the charities they support.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","£350,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/donr","Internet Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services","Active","https://www.crunchbase.com/organization/donr","£650,000","May 1, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/donr","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/donr","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/donr","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/donr","Internet","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/newcastle-upon-tyne-newcastle-upon-tyne","Donr is a tech-for-good organisation","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","aJA7urVRLcIxvl73ygOs","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
356,"356.  Xbim","—",,"xbim.net/","https://xbim.net/","For Profit","—","Xbim creates Building Information Modeling (BIM) software services and platforms.","—",,"2016","£500,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/xbim","—",,"Active","https://www.crunchbase.com/organization/xbim","£500,000","Apr 4, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/xbim","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/xbim","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/xbim","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/xbim","—",,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/newcastle-upon-tyne-newcastle-upon-tyne","Xbim provides digital solution services.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","yFfpHZA8HD0CwG2hqEsK","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
357,"357.  Lumenisity","Andy Appleyard, Francesco Poletti, Marco Petrovich, Mike Fake","https://www.crunchbase.com/person/andy-appleyard-fadf","lumenisity.com","https://lumenisity.com","For Profit","enquiries@lumenisity.com","Lumenisity is developing advanced cable solutions to address the need for massive bandwidth increases in high capacity communications systems. It is funded by a consortium of industrial and private investors and is currently building an extensive team and infrastructure.","—",,"2016","£5,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/lumenisity","Hardware","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/hardware-2e6e","Active","https://www.crunchbase.com/organization/lumenisity","£12,500,000","Jul 5, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/lumenisity","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/lumenisity","Private","Series C","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/lumenisity","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/lumenisity","Telecommunications","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/telecommunications","Romsey, Hampshire, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/romsey-hampshire","Lumenisity is developing advanced cable solutions to address the need for massive bandwidth increases in high capacity system.","Lumenisity acquired by Microsoft","https://www.crunchbase.com/acquisition/microsoft-acquires-lumenisity--0ca8ee56",1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","DOqoR8QENllSCmEqx8rC","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
358,"358.  BotsCrew","Max Gladysh, Nazar Hembara","https://www.crunchbase.com/person/max-gladysh","botscrew.com/","https://botscrew.com/","For Profit","info@botscrew.com","We develop valuable chatbots for businesses.","—",,"Mar 2016","$50,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/botscrew","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Science and Engineering, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551","Active","https://www.crunchbase.com/organization/botscrew","$50,000","Mar 10, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/botscrew","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/botscrew","Private","Pre-Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/botscrew","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/botscrew","Artificial Intelligence, Customer Service, Machine Learning, Messaging, Software Engineering, Web Development","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","BotsCrew provides AI development and chatbots development services.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","nlzs5BaP7VsvIGkY3R5V","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
359,"359.  Down-Route","Andy Hudson, Lance Reck","https://www.crunchbase.com/person/andy-hudson","www.down-route.com/","https://www.down-route.com/","For Profit","—","—","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","$1,600,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/down-route","Community and Lifestyle, Mobile, Platforms, Software, Travel and Tourism","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/community-and-lifestyle","Active","https://www.crunchbase.com/organization/down-route","$1,600,000","Feb 1, 2019","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/down-route","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/down-route","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/down-route","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/down-route","iOS, Lifestyle, Travel","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/ios-6e02","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Down-Route is a unique, revolutionary app which combines expense management and hotel booking in one place.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","xpcs57WPlFVOUYz2Ba3e","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
360,"360.  Heresy","Dimitar Stanimiroff, Svilen Gospodinov","https://www.crunchbase.com/person/dimitar-stanimiroff","heresy.io/","http://heresy.io/","For Profit","—","Heresy is a workflow and analytics platform that helps salespeople make data-driven decisions. The London-based company's mission is  to increase collaboration between sales team members and break out of the old way of doing sales where sales people effectively worked in a silo and are discouraged from supporting or learning from one another.        Heresy is co-founded by Dimitar Stanimiroff, a former MD Europe at Stack Overflow and Svilen Gospodinov.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Aug 2016","£755,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/heresy-2","Data and Analytics, Information Technology, Sales and Marketing, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics","Closed","https://www.crunchbase.com/organization/heresy-2","£755,000","Jun 14, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/heresy-2","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/heresy-2","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/heresy-2","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/heresy-2","Analytics, Enterprise Software, SaaS, Sales Automation","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Heresy is a workflow and analytics platform that helps salespeople make data-driven decisions .","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","hUFiq3fFRBNEmAM2zhHg","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
361,"361.  Zenaura","David Main, Richard Grogan, Simon Sassoon","https://www.crunchbase.com/person/david-main-a115","www.zenaura.co/","https://www.zenaura.co/","For Profit","—","Zenaura is a IoT controlled home fragrance with aspirational design.","—",,"2016","$1,010,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/zenaura","Consumer Electronics, Consumer Goods, Design, Hardware, Real Estate","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3","Active","https://www.crunchbase.com/organization/zenaura","$1,010,000","Jun 29, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/zenaura","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/zenaura","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/zenaura","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/zenaura","Consumer Goods, Drones, Electronics, Product Design, Real Estate","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/consumer-goods","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Zenaura is a IoT controlled home fragrance with aspirational design.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","IofsPmWqmE0ZgJe78hIs","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
362,"362.  Mirzyme Therapeutics","Asif Ahmed","https://www.crunchbase.com/person/asif-ahmed-b879","www.mirzyme.com","http://www.mirzyme.com","For Profit","info@mirzyme.com","MirZyme Therapeutics is an innovative biopharmaceutical company focused on the development and commercialisation of tailored therapeutics to prevent preeclampsia and fetal growth restriction in pregnancy. MirZyme provides a stratified approach to identify patients who will develop preeclampsia and has developed first in class drugs to prevent preeclampsia  and fetal growth restrictions. We have two therapeutic approaches, small molecules in capsules form and injectable synthetic miRNAs. MirZyme. One Test. One Pill. Save Two Lives.","—",,"Apr 19, 2016","$2,100,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/mirzyme-therapeutics","Biotechnology, Health Care, Science and Engineering","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/biotechnology-0400","Active","https://www.crunchbase.com/organization/mirzyme-therapeutics","$2,100,000","Aug 10, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/mirzyme-therapeutics","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/mirzyme-therapeutics","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/mirzyme-therapeutics","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/mirzyme-therapeutics","Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/biopharma","Birmingham, Birmingham, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/birmingham-birmingham","MirZyme is an innovative company focused on the development of tailored therapeutics to prevent preeclampsia and fetal growth restriction.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","7yjVNstLfo2TXX8CYFpF","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
363,"363.  Agriniser","Kristian Ivanov","https://www.crunchbase.com/person/kristian-ivanov-20a4","www.agriniser.com/en","https://www.agriniser.com/en","For Profit","contact@agriniser.com","Agriniser is a digital marketplace for grain buyers and sellers. We empower farmers and buyers to easily connect and negotiate deals more efficiently. Agriniser also provides access to ancillary services and key market information to support the trading decisions of its customers. Our purpose is to provide fair, transparent and accessible opportunities for everyone along the grain marketing chain.","—",,"Oct 10, 2016","€200,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/agriniser","Agriculture and Farming, Commerce and Shopping","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/agriculture-and-farming","Active","https://www.crunchbase.com/organization/agriniser","€200,000","Jun 21, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/agriniser","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/agriniser","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/agriniser","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/agriniser","Agriculture, AgTech, Farming, Marketplace","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/agriculture","Eye, Suffolk, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/eye-suffolk","Agriniser is a digital marketplace for grain buyers and sellers.","—",,1681292864066,"Wed, 12 Apr 2023 09:47:44 GMT","WOfRIcXtJISZyELYGPcn","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=8_a_4da63fd1-9d1c-4a91-bd6f-5f392c7168cd","8"
