search URL:,https://patents.google.com/?assignee=Univ+Nottingham&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
GB-201409039-D0,Methods for improving abiotic stress response ,"Univ Nottingham, Univ Sheffield, Univ California",,2011-10-21,2012-10-19,2014-07-02,,https://patents.google.com/patent/GB201409039D0/en,
EP-2422356-A1,Substrates and methods for culturing stem cells ,"Massachusetts Institute of Technology, Whitehead Institute For Biomedical Research, University Of Nottingham","Krishanu Saha, Ying MEI, Said R. Bogatyrev, Daniel G. Anderson, Rudolf Jaenisch, Robert S. Langer, Morgan Alexander, Martyn Davies, Jing Yang, Christian J. Kastrup, Andrew Urquhart",2009-04-22,2010-04-22,2012-02-29,,https://patents.google.com/patent/EP2422356A1/en,
EP-2408783-A2,Biomolecular labelling using multifunctional biotin analogues ,University Of Nottingham,"Thomas R Neil, Yang Yong-Qing, William C Drewe",2009-03-20,2010-03-22,2012-01-25,,https://patents.google.com/patent/EP2408783A2/en,
US-2018117082-A1,Antifungal composition/treatment ,The University Of Nottingham,"Simon Avery, Sara Holland, Cindy Vallieres, Elena Moreno-Martinez",2015-03-25,2016-03-18,2018-05-03,,https://patents.google.com/patent/US20180117082A1/en,https://patentimages.storage.googleapis.com/33/3d/2e/c6920a0d0862c9/US20180117082A1-20180503-D00001.png
US-10137185-B2,PAP peptide analogues ,Nottingham Trent University,"McArdle STEPHANIE, Rees ROBERT, A. Graham POCKLEY, Jaimy SAIF",2014-04-11,2015-04-09,2018-11-27,2018-11-27,https://patents.google.com/patent/US10137185B2/en,https://patentimages.storage.googleapis.com/8b/90/d7/f4388c32d3e445/US10137185-20181127-D00001.png
US-10775381-B2,Biomarker SPAG5 ,"Nottingham Trent University, Nottingham University Hospitals Nhs Trust","Graham Roy Ball, Stephen Yan Tat Chan, Tarek Mohamed Ahmed Abdel-Fatah",2012-06-01,2017-01-27,2020-09-15,2020-09-15,https://patents.google.com/patent/US10775381B2/en,https://patentimages.storage.googleapis.com/80/c3/52/ee20c9a2ad7b8f/US10775381-20200915-D00001.png
CN-111651933-A,Industrial boiler fault early warning method and system based on statistical inference ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 孟杨",2020-05-22,2020-05-22,2020-09-11,,https://patents.google.com/patent/CN111651933A/en,https://patentimages.storage.googleapis.com/12/34/f9/811ffd900035c2/HDA0002504457580000021.png
US-10301264-B2,Compounds useful for treating ocular neovasculan ,The University Of Nottingham,"Steven James Harper, David Owen Bates, Melissa Gammons, Jonathan Morris",2012-10-17,2013-10-17,2019-05-28,2019-05-28,https://patents.google.com/patent/US10301264B2/en,https://patentimages.storage.googleapis.com/1a/fb/13/addc58aed974ce/US10301264-20190528-D00001.png
CN-113097594-A,Lithium ion battery thermal management system and method based on movable fins and phase-change material ,宁波诺丁汉大学,"石泳, 康杭, 陈冠一",2021-03-31,2021-03-31,2021-07-09,,https://patents.google.com/patent/CN113097594A/en,https://patentimages.storage.googleapis.com/ca/25/a5/e068fd3fc1b5eb/2103310858201.png
CN-108390533-A,A kind of high-speed permanent magnetic synchronous motor system ,宁波诺丁汉大学,"赵伟铎, 王旭晨, 克里斯·杰拉德, 张何, 闫浩, 徐壮, 姜保罗, 顾春阳, 从小晔, 施博闻",2018-03-29,2018-03-29,2018-08-10,,https://patents.google.com/patent/CN108390533A/en,
EP-2893340-A1,Methods ,"Mars, Incorporated, The University Of Nottingham","Joanne HORT, Andrew Taylor, Neil DESFORGES",2012-09-10,2013-09-10,2015-07-15,,https://patents.google.com/patent/EP2893340A1/en,
CN-110831902-A,Aquatic vegetation restoration device and method ,诺丁汉特伦特大学,潘纲,2017-06-21,2018-06-20,2020-02-21,,https://patents.google.com/patent/CN110831902A/en,
CN-108564198-A,A kind of construction speed prediction technique and system based on Building Information Model ,宁波诺丁汉大学,"邓进明, 陈超, 夏亮, 敬悦, 杨淋",2018-03-06,2018-03-06,2018-09-21,,https://patents.google.com/patent/CN108564198A/en,
CN-107964228-A,A kind of preparation process of transparent SMC moulding materials ,"宁波诺丁汉大学, 宁波诺丁汉新材料研究院有限公司","刘晓玲, 从小晔, 朱晨凯, 陆明彦",2018-03-02,2018-03-02,2018-04-27,,https://patents.google.com/patent/CN107964228A/en,
US-2018298104-A1,Methods and pharmaceutical compositions for the treatment of th17 mediated diseases ,"Inserm (Institut National De La Sante Et De La Recherche Medicale), University Of Nottingham, Universite de Bordeaux, Chu Hopitaux De Bordeaux, Universite De Rennes, Centre National De La Recherche Scientifique(Cnrs)","Patrick Legembre, Patrick Blanco, Robin FLYNN",2015-04-22,2016-04-21,2018-10-18,,https://patents.google.com/patent/US20180298104A1/en,https://patentimages.storage.googleapis.com/04/74/35/33a26342150048/US20180298104A1-20181018-D00001.png
US-2022171089-A1,Quantum gravimeters and gradiometers ,"The University Of Nottingham, University Of Vienna","Ivette FUENTES, Dennis RATZEL, Tupac Bravo IBARRA, David Edward BRUSCHI",2019-06-13,2020-06-12,2022-06-02,,https://patents.google.com/patent/US20220171089A1/en,https://patentimages.storage.googleapis.com/23/c7/13/bda6f4ecbf3815/US20220171089A1-20220602-D00000.png
BR-102015007236-A2,bearing lubrication method ,"Romax Tech Centre, Romax Tech Limited, Univ Of Nottingham Innovation Park","Crowther Ashley, Harris Graeter Jesse, Ulfert Hornemann Michael, Smith Richard, Macindoe Scott",2014-04-01,2015-03-31,2018-06-19,,https://patents.google.com/patent/BR102015007236A2/en,
GB-2503080-B,An engine system ,"Ford Global Tech Llc, Univ Nottingham","Graham Pegg Ian, Paul Stark Roland, Helle-Lorentzen Robert, Shayler Paul",2012-05-21,2013-04-10,2016-05-25,2016-05-25,https://patents.google.com/patent/GB2503080B/en,
WO-2016101331-A1,Ultra-low temperature chlorine salt aqueous super capacitor electrolyte ,"华北理工大学, 宁波诺丁汉大学","高筠, 陈政",2014-12-25,2015-12-14,2016-06-30,,https://patents.google.com/patent/WO2016101331A1/en,https://patentimages.storage.googleapis.com/43/29/d9/651eebc88cd1a8/PCTCN2015000892-appb-300001.png
CN-107880278-A,A kind of porous level metal-organic framework material HKUST 1 preparation method ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 陈艺佩, 穆学良, 赵海涛",2017-12-07,2017-12-07,2018-04-06,,https://patents.google.com/patent/CN107880278A/en,
US-2015027050-A1,Coating metal oxide particles ,The Nottingham Trent University,"Gareth Wynn Vaughan Cave, Victoria Jane Mundell",2012-03-15,2013-03-15,2015-01-29,,https://patents.google.com/patent/US20150027050A1/en,https://patentimages.storage.googleapis.com/12/c3/36/fcd83959b299cd/US20150027050A1-20150129-D00000.png
ZA-202003217-B,A method for producing metallurgical coke from non-coking coal ,"Tata Steel Ltd, Univ Nottingham","Bidyut Das, Sanjay Chandra, Atanu Ranjan Pal, Pratik Swarup Dash, Munish Sudan, Eleanor Binner, Christopher Dodds, Edward Henry Lester, Orla Williams, Samuel Kingman",2018-02-06,2020-05-29,2022-11-30,,https://patents.google.com/patent/ZA202003217B/en,
CN-107994816-A,A kind of electric system and its optimal control method ,宁波诺丁汉大学,"赵伟铎, 王旭晨, 克里斯·杰拉德, 张何, 徐壮, 李静, 顾春阳, 闫浩, 王天昊, 施博闻",2017-10-31,2017-10-31,2018-05-04,,https://patents.google.com/patent/CN107994816A/en,
EP-2864499-A1,Biomarkers for determining the m. tuberculosis infection status ,Nottingham Trent University,Graham Roy BALL,2012-06-22,2013-06-21,2015-04-29,,https://patents.google.com/patent/EP2864499A1/en,
CN-206875471-U,"A kind of defeated coal dividing plate and coal, pulverulent fuel mixer ","吉林大学, 诺丁汉大学, 吉林省电力科学研究院有限公司","金英爱, 梁凯洁, 阎玉英, 宋志宇, 姜薇薇, 刘研, 李明, 江彦",2017-06-13,2017-06-13,2018-01-12,2018-01-12,https://patents.google.com/patent/CN206875471U/en,
CN-206989180-U,A kind of coal-fired boiler in power plant blowing system with spiral air-supply passage ,"吉林大学, 诺丁汉大学, 吉林省电力科学研究院有限公司","金英爱, 孙汉生, 阎玉英, 宋志宇, 姜薇薇, 刘研, 李明, 江彦",2017-07-28,2017-07-28,2018-02-09,2018-02-09,https://patents.google.com/patent/CN206989180U/en,
CN-103291890-A,Low-speed gear information case body ,"重庆大学, 诺丁汉特伦特大学","邵毅敏, 苏代忠",2012-12-10,2012-12-10,2013-09-11,,https://patents.google.com/patent/CN103291890A/en,
WO-2011058300-A3,Induced pluripotent stem cell ,"The University Of Nottingham, The University Of Manchester","Tyson Valentine Sharp, Tristan Rowntree Mckay",2009-11-12,2010-11-08,2011-09-22,,https://patents.google.com/patent/WO2011058300A3/en,
CN-111663387-A,Solidified soil roadbed structure and design method thereof ,"宁波交通工程建设集团有限公司, 宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","刘姝, 王娟, 宋冰泉, 冯明威, 胡云峰, 王忠伟, 熊衍飞, 王喆",2020-06-08,2020-06-08,2020-09-15,,https://patents.google.com/patent/CN111663387A/en,
US-2021237375-A1,Ex-situ preparation method for liquid molding composite material ,"Ningbo Nottingham New Materials Institute Co., Ltd., The University Of Nottingham Ningbo China, Beijing Mega Material Innovation Work (M²Iw) Co., Ltd.","Xiaosu Yi, Chris Rudd, Xiaoling Liu, Yongmin Xiao, Xiaoye Cong, Chenkai Zhu, Qinghua Liao, Xuegang Ma",2018-06-08,2018-06-08,2021-08-05,,https://patents.google.com/patent/US20210237375A1/en,https://patentimages.storage.googleapis.com/bb/87/28/eb7ae82b22e90c/US20210237375A1-20210805-D00000.png
CN-106955660-A,The preparation method and gasification process of gasification process heavy metal absorbent ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 孟杨, 唐璐瑶, 闫誉馨, 洪瑜",2017-05-17,2017-05-17,2017-07-18,,https://patents.google.com/patent/CN106955660A/en,
CN-109110749-A,A kind of edge carboxylated graphene and the method for preparing it is sheared based on supercritical fluid ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 孟杨, 闫誉馨, 巩慕然, 洪瑜, 林秀思",2018-09-09,2018-09-09,2019-01-01,,https://patents.google.com/patent/CN109110749A/en,
CN-108828141-A,A kind of heavy metal adsorption performance test methods of mussel shell material ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 赵海涛, 杨刚, 穆学良, 蒋鹏, 刘帅, 冯增兴, 徐梦侠",2018-04-26,2018-04-26,2018-11-16,,https://patents.google.com/patent/CN108828141A/en,
CN-110763921-A,High-temperature dielectric loss characteristic measuring system and measuring method ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","史楷岐, 吴韬, 杨刚, 罗象, 陈艺珮",2019-10-29,2019-10-29,2020-02-07,,https://patents.google.com/patent/CN110763921A/en,
CN-109399610-A,A kind of preparation method of biomass carbon quantum dot ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 夏娜, 闫誉馨, 彭咏惞",2018-12-13,2018-12-13,2019-03-01,,https://patents.google.com/patent/CN109399610A/en,
CN-108690218-A,A kind of recovery method for the carbon fiber that can be directly recycled with high efficiente callback ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","刘晓玲, 郝思琦, 王国鸿, 从小晔, 朱晨凯",2018-05-04,2018-05-04,2018-10-23,,https://patents.google.com/patent/CN108690218A/en,
CN-110700493-A,Diagonal reinforcement structure of reinforced concrete beam column node ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","李波, 沈新宇, 陈永苍",2019-10-14,2019-10-14,2020-01-17,,https://patents.google.com/patent/CN110700493A/en,https://patentimages.storage.googleapis.com/fa/82/aa/2d3fa96d0845ab/HDA0002232274100000031.png
US-2017027454-A1,Capillary Refill Measurement ,The University Of Nottingham,"Sergiy Korposh, Stephen Morgan, Barrie Hayes-Gill",2014-04-08,2015-04-08,2017-02-02,,https://patents.google.com/patent/US20170027454A1/en,https://patentimages.storage.googleapis.com/b6/67/d4/589c6a1f6e7dfe/US20170027454A1-20170202-D00000.png
EP-3824999-A1,Swirling vortex flow reactor assisted by ultrasound irradiation for producing fine particles ,University of Nottingham Ningbo China,"Xiaogang Yang, Weibin Shi, Yanqing GUO",2019-11-20,2020-11-19,2021-05-26,,https://patents.google.com/patent/EP3824999A1/en,https://patentimages.storage.googleapis.com/b9/e3/a7/9b860d2f6aaa87/imgf0001.png
CN-203109668-U,Multi-point flexible clamp ,宁波诺丁汉大学,"王彦, 拿比尔·耿迪, 刘建辉",2013-02-04,2013-02-04,2013-08-07,2013-08-07,https://patents.google.com/patent/CN203109668U/en,https://patentimages.storage.googleapis.com/36/0e/c0/7bc21f68ebd50e/HDA00002815941000021.png
WO-2021089001-A1,"Method, device, and system for detecting sweetness of fruit, and storage medium ",宁波诺丁汉大学,"王成波, 王心培, 张继昌",2019-11-08,2020-11-06,2021-05-14,,https://patents.google.com/patent/WO2021089001A1/en,https://patentimages.storage.googleapis.com/47/b2/7f/68915c1099c258/PCTCN2020127203-appb-300001.png
EP-3474281-A1,Antiferromagnetic memory ,"Hitachi, Ltd., Institute of Physics ASCR v. v. i., University Of Nottingham","Joerg Wunderlich, Tomas Jungwirth, Kamil Olejnik, Jakub Zelezny, Vit Novak, Joao Godinho, Tomas Janda, Pierre Roy, Rubén Otxoa, Peter Wadley, Kevin Edmonds, Bryan Gallagher, Richard Campion",2017-10-23,2017-10-23,2019-04-24,,https://patents.google.com/patent/EP3474281A1/en,https://patentimages.storage.googleapis.com/28/b6/ee/3f9250a823615c/imgf0001.png
GB-2495938-A,Energy storage apparatus ,Univ Nottingham,Saffa Riffat,2011-10-25,2011-10-25,2013-05-01,,https://patents.google.com/patent/GB2495938A/en,
EP-3381118-A1,Power converter ,The University of Nottingham,"Emre GURPINAR, Dipankar DE, Alberto Castellazzi",2015-11-27,2016-11-25,2018-10-03,,https://patents.google.com/patent/EP3381118A1/en,
US-2018244523-A1,Production of hyperpolarized gas ,The University Of Nottingham,"Thomas Meersmann, Nicola Simpson, Galina Pavlovskaya",2015-09-07,2016-09-05,2018-08-30,,https://patents.google.com/patent/US20180244523A1/en,https://patentimages.storage.googleapis.com/ed/3e/64/b3b3affb416f2c/US20180244523A1-20180830-D00000.png
FR-3021570-B1,DRILLING TOOL ,"Diamoutils, Univ Nottingham","Dragos Axinte, Jean-Francois Bucourt, Paul Butler-Smith, Mark Daine, Raphael Ragueneau",2014-05-28,2014-05-28,2017-01-13,2017-01-13,https://patents.google.com/patent/FR3021570B1/en,
GB-201020397-D0,Compounds ,Univ Nottingham,,2010-12-02,2010-12-02,2011-01-12,,https://patents.google.com/patent/GB201020397D0/en,
US-2022401721-A1,Non-invasive brain stimulation ,The University Of Nottingham,"Stephen Jackon, Georgina Jackson",2019-07-11,2020-07-13,2022-12-22,,https://patents.google.com/patent/US20220401721A1/en,https://patentimages.storage.googleapis.com/25/57/42/330d94eebb59a6/US20220401721A1-20221222-D00000.png
EP-3191506-A1,Modified spider silk ,The University Of Nottingham,"Neil Thomas, David Harvey, Sara GOODACRE",2014-09-11,2015-09-11,2017-07-19,,https://patents.google.com/patent/EP3191506A1/en,
EP-3123184-A1,Arc fault location ,The University of Nottingham,"David Thomas, Mark Sumner, Yang Cao, Jing Li",2014-03-28,2015-03-27,2017-02-01,,https://patents.google.com/patent/EP3123184A1/en,
US-2022392682-A1,Magnetic shield ,The University Of Nottingham,"Mark Fromhold, Richard BOWTELL, Matthew Brookes, Michael Packer, Dominic SIMS, Peter HOBSON",2019-09-19,2020-09-18,2022-12-08,,https://patents.google.com/patent/US20220392682A1/en,https://patentimages.storage.googleapis.com/d6/f9/6a/4b2464f64f5b78/US20220392682A1-20221208-D00000.png
US-2015133934-A1,Implant ,The University Of Nottingham,"Reda Felfel, Chris Rudd, Andrew Parsons, Ifty Ahmed",2012-05-04,2013-05-02,2015-05-14,,https://patents.google.com/patent/US20150133934A1/en,https://patentimages.storage.googleapis.com/55/e4/ed/2192c4b0dfdfda/US20150133934A1-20150514-D00000.png
GB-201002409-D0,Methods ,Univ Nottingham,,2010-02-12,2010-02-12,2010-03-31,,https://patents.google.com/patent/GB201002409D0/en,
GB-201006520-D0,Nano fabrication of hybrid materials ,Univ Nottingham,,2010-04-19,2010-04-19,2010-06-02,,https://patents.google.com/patent/GB201006520D0/en,
US-2022287210-A1,Broadband filter ,"The Thinking Pods Innovation Ltd, The University Of Nottingham","Zhe Zhang, Jordi Espina, Mark Johnson",2019-05-03,2020-05-04,2022-09-08,,https://patents.google.com/patent/US20220287210A1/en,https://patentimages.storage.googleapis.com/35/95/89/88c2630a401061/US20220287210A1-20220908-D00000.png
CN-107505213-A,A kind of new small punch test device and its test method ,宁波诺丁汉大学,"陈浩, 李昕",2017-07-29,2017-07-29,2017-12-22,,https://patents.google.com/patent/CN107505213A/en,
US-11538602-B2,Magnetic optimization ,The University Of Nottingham,"Mark Fromhold, Nathan WELCH, Dominic SIMS, Jorge FERRERAS, Ian Taylor",2018-11-09,2019-11-11,2022-12-27,2022-12-27,https://patents.google.com/patent/US11538602B2/en,https://patentimages.storage.googleapis.com/f7/cd/6d/6fa7285bb68bbc/US11538602-20221227-D00000.png
CN-205288989-U,Pneumatic separator ,宁波诺丁汉大学,"菲利普赫尔, 王筝, 顾复, 尼克迈尔斯",2016-01-25,2016-01-25,2016-06-08,2016-06-08,https://patents.google.com/patent/CN205288989U/en,
CN-107275593-A,The method that two one-step hydrothermals prepare oval micro-/nano porous structure material and lithium iron phosphate positive material ,宁波诺丁汉大学,"杨晓钢, 李光, 董斌",2017-05-27,2017-05-27,2017-10-20,,https://patents.google.com/patent/CN107275593A/en,
EP-2590937-A1,Phenoxypropanol derivatives and their use in treating cardiac and cardiovascular diseases ,The University Of Nottingham,"Shailesh Mistry, Etienne Daras, Christophe Fromont, Gopal Jadhav, Peter Martin Fischer, Barrie Kellam, Stephen John Hill, Jillian Glenda Baker",2010-07-05,2010-07-05,2013-05-15,,https://patents.google.com/patent/EP2590937A1/en,
US-2015285785-A1,Monitoring and/or characterising biological or chemical material ,The University Of Nottingham,"Mike Somekh, Melissa Mather, Jing Zhang",2012-09-04,2013-09-04,2015-10-08,,https://patents.google.com/patent/US20150285785A1/en,https://patentimages.storage.googleapis.com/8c/f7/b0/bb43a265bce843/US20150285785A1-20151008-D00001.png
GB-201014591-D0,Compositions ,Univ Nottingham,,2010-09-02,2010-09-02,2010-10-13,,https://patents.google.com/patent/GB201014591D0/en,
EP-3313983-B1,Controlled cell delivery vehicle and treatment of tumours ,The University Of Nottingham,James Dixon,2015-06-24,2016-06-23,2020-04-08,2020-04-08,https://patents.google.com/patent/EP3313983B1/en,https://patentimages.storage.googleapis.com/00/61/a9/b29e9ce8566310/imgf0001.png
GB-201812042-D0,A sample inspection system ,Univ Nottingham Trent,,2018-07-24,2018-07-24,2018-09-05,,https://patents.google.com/patent/GB201812042D0/en,
CN-104868656-A,Permanent-magnet motor ,宁波诺丁汉大学,"张何, 克里斯·杰拉达, 李静, 张晓晨",2015-04-29,2015-04-29,2015-08-26,,https://patents.google.com/patent/CN104868656A/en,
CN-109038903-A,A kind of two-phase fractional-slot hollow compensating pulse electric generator ,宁波诺丁汉大学,赵伟铎,2018-08-07,2018-08-07,2018-12-18,,https://patents.google.com/patent/CN109038903A/en,
GB-201501599-D0,"An adaptor, a modified stress testing device and a method of performing a multi-axial stress test ",Univ Nottingham,,2015-01-30,2015-01-30,2015-03-18,,https://patents.google.com/patent/GB201501599D0/en,
CN-109687041-A,A kind of lithium ion battery of electric automobile heat management system based on spraying technique ,宁波诺丁汉大学,"石泳, 雷舒蓉, 陈冠一, 阎玉英",2018-08-28,2018-08-28,2019-04-26,,https://patents.google.com/patent/CN109687041A/en,
GB-201118962-D0,Apparatus and method for making illumination patterns for microscopy ,Univ Nottingham,,2011-11-03,2011-11-03,2011-12-14,,https://patents.google.com/patent/GB201118962D0/en,
GB-201512374-D0,Measurement of capillary refill time ,Univ Nottingham,,2015-07-15,2015-07-15,2015-08-19,,https://patents.google.com/patent/GB201512374D0/en,
CN-109486018-A,A kind of regeneration chopped carbon fiber-PP composite material and preparation method thereof ,宁波诺丁汉大学,"菲利普·赫尔, 郑涛, 郑一涛, 王彬, 顾复",2018-12-14,2018-12-14,2019-03-19,,https://patents.google.com/patent/CN109486018A/en,
GB-201208902-D0,Method and use ,Univ Nottingham,,2012-05-21,2012-05-21,2012-07-04,,https://patents.google.com/patent/GB201208902D0/en,
GB-201319374-D0,Glycans as functional cancer targets abd antibodies thereto ,Univ Nottingham,,2013-11-01,2013-11-01,2013-12-18,,https://patents.google.com/patent/GB201319374D0/en,
GB-201316586-D0,Surface plasmon microscopy ,Univ Nottingham,,2012-09-18,2013-09-18,2013-10-30,,https://patents.google.com/patent/GB201316586D0/en,
GB-201013484-D0,Enhanced energy capacity in supercapacitors ,Univ Nottingham,,2010-08-11,2010-08-11,2010-09-22,,https://patents.google.com/patent/GB201013484D0/en,
GB-201308639-D0,Biomarkers and uses of thereof ,Univ Nottingham,,2013-05-14,2013-05-14,2013-06-19,,https://patents.google.com/patent/GB201308639D0/en,
CN-109888432-A,A kind of lithium ion battery heat management system containing spraying cooling and phase-change material heat accumulation ,宁波诺丁汉大学,"石泳, 雷舒蓉",2019-01-26,2019-01-26,2019-06-14,,https://patents.google.com/patent/CN109888432A/en,
US-2021078909-A1,Wear-resistant coating ,The University Of Nottingham,"Tanvir HUSSAIN, James Murray",2017-06-06,2018-06-06,2021-03-18,,https://patents.google.com/patent/US20210078909A1/en,https://patentimages.storage.googleapis.com/d9/8f/ec/04e6e04bad4392/US20210078909A1-20210318-D00000.png
CN-110247617-A,The active heat management method of permanent magnet synchronous motor modular event driven device based on power distribution method ,宁波诺丁汉大学,"闫浩, 姜保罗, 赵伟铎, 张何, 克里斯·杰拉德, 杨佳俊",2019-06-19,2019-06-19,2019-09-17,,https://patents.google.com/patent/CN110247617A/en,
GB-201609759-D0,Encapsulated phase change materials ,Univ Nottingham,,2016-06-03,2016-06-03,2016-07-20,,https://patents.google.com/patent/GB201609759D0/en,
US-10406499-B2,Mixing reactor and method ,The University Of Nottingham,"Edward Lester, Thomas Huddle",2013-11-19,2014-11-19,2019-09-10,2019-09-10,https://patents.google.com/patent/US10406499B2/en,https://patentimages.storage.googleapis.com/67/e9/d7/85d4fc525669d2/US10406499-20190910-D00000.png
US-10183062-B2,Treatment for cancer ,The University Of Nottingham,"Nigel Peter Minton, John Timothy Heap",2013-11-22,2014-11-24,2019-01-22,2019-01-22,https://patents.google.com/patent/US10183062B2/en,https://patentimages.storage.googleapis.com/53/f2/c0/a5000a9a7a54bd/US10183062-20190122-D00001.png
CN-110954411-A,Novel small sample micro-tensile test device and test method thereof ,宁波诺丁汉大学,"陈浩, 刘方圆",2019-11-17,2019-11-17,2020-04-03,,https://patents.google.com/patent/CN110954411A/en,https://patentimages.storage.googleapis.com/93/56/d8/ba3cbba1eb769e/HDA0002276191750000021.png
GB-201018628-D0,"Method, apparatus and software for identifying cells ",Univ Nottingham,,2010-11-04,2010-11-04,2010-12-22,,https://patents.google.com/patent/GB201018628D0/en,
CN-110460295-A,A kind of four unit permanent magnet synchronous motor dc-link capacitance current harmonics suppressing methods ,宁波诺丁汉大学,"闫浩, 姜保罗, 赵伟铎, 张何, 克里斯·杰拉德",2019-08-20,2019-08-20,2019-11-15,,https://patents.google.com/patent/CN110460295A/en,
EP-2486386-A2,Observation cell arrangement ,The University of Nottingham,"Bryan Morris, Tim Self, Stephen John Hill",2009-10-08,2010-10-08,2012-08-15,,https://patents.google.com/patent/EP2486386A2/en,
CN-110439760-A,The commissioning device and method of sensor ,宁波诺丁汉大学,"弗朗西斯·泽维尔·奥钦, 克雷格·马修·汉考克, 赫布·德·利格特, 格丁·罗伯茨, 朱利安·勒·克内克, 李宸栋",2019-07-04,2019-07-04,2019-11-12,,https://patents.google.com/patent/CN110439760A/en,
CN-107046347-A,Motor with heat abstractor ,宁波诺丁汉大学,"张何, 克里斯·杰拉德, 王天昊, 李静, 徐壮, 赵伟铎, 施博闻, 戴维, 刘传",2017-03-06,2017-03-06,2017-08-15,,https://patents.google.com/patent/CN107046347A/en,
GB-201114104-D0,Salmonella phage ,Univ Nottingham,,2011-08-17,2011-08-17,2011-09-28,,https://patents.google.com/patent/GB201114104D0/en,
GB-201121520-D0,Heat absorption ,Univ Nottingham,,2011-12-14,2011-12-14,2012-01-25,,https://patents.google.com/patent/GB201121520D0/en,
GB-201703078-D0,Sample inspection apparatus employing a diffraction detector ,Univ Nottingham Trent,,2017-02-25,2017-02-25,2017-04-12,,https://patents.google.com/patent/GB201703078D0/en,
US-2019380295-A1,Targeted modification of maize roots to enhance abiotic stress tolerance ,"Wisconsin Alumni Research Foundation, The Penn State Research Foundation, The University Of Nottingham","Shawn Michael Kaeppler, Patompong Saengwilai, Jonathan Paul Lynch, Malcolm John Bennett, James Johnson",2016-09-16,2019-08-28,2019-12-19,,https://patents.google.com/patent/US20190380295A1/en,https://patentimages.storage.googleapis.com/4c/82/3c/0ec19cc3429571/US20190380295A1-20191219-D00000.png
US-2022042916-A1,Raman spectroscopy method and apparatus ,The University Of Nottingham,"Ioan Notingher, Christopher Corden, Dustin Shipp",2018-09-18,2019-09-17,2022-02-10,,https://patents.google.com/patent/US20220042916A1/en,https://patentimages.storage.googleapis.com/21/7c/bb/41b06a3a78cd05/US20220042916A1-20220210-D00000.png
CN-106874463-A,A kind of information-pushing method ,宁波诺丁汉大学,"孙煦, 周小淞",2017-02-13,2017-02-13,2017-06-20,,https://patents.google.com/patent/CN106874463A/en,
GB-201120774-D0,"Method and system for optical evaluation, and optical detector ",Univ Nottingham,,2011-12-02,2011-12-02,2012-01-11,,https://patents.google.com/patent/GB201120774D0/en,
CN-205393011-U,Vibration separating device ,宁波诺丁汉大学,"菲利普赫尔, 王筝, 顾复, 尼克迈尔斯",2016-01-25,2016-01-25,2016-07-27,2016-07-27,https://patents.google.com/patent/CN205393011U/en,
GB-201703080-D0,Sample inspection apparatus employing a diffraction detector ,Univ Nottingham Trent,,2017-02-25,2017-02-25,2017-04-12,,https://patents.google.com/patent/GB201703080D0/en,
CN-106938861-A,"A kind of magnetic particle, preparation method and applications ",宁波诺丁汉大学,"任勇, 高家盛, 何俊, 连正",2017-02-10,2017-02-10,2017-07-11,,https://patents.google.com/patent/CN106938861A/en,
GB-201116372-D0,Robot ,Univ Nottingham,,2011-09-22,2011-09-22,2011-11-02,,https://patents.google.com/patent/GB201116372D0/en,
CN-115137331-A,Monitoring system for neonates and methods of use ,"苏尔普尔塞医疗有限公司, 诺丁汉大学","詹姆斯·卡彭特, 巴列·哈耶斯-伊尔, 卡罗琳·亨利, 东·夏基, 拉腊·希普利",2016-03-04,2017-03-03,2022-10-04,,https://patents.google.com/patent/CN115137331A/en,https://patentimages.storage.googleapis.com/d9/73/65/fd5f350f7c2c1a/HDA0003735090500000011.png
GB-201115436-D0,Thermoelectric power generation ,Univ Nottingham,,2011-09-07,2011-09-07,2011-10-26,,https://patents.google.com/patent/GB201115436D0/en,
GB-201515094-D0,Sialyl-di-lewis a as expressed on glycoproteins but not glycolipids as a functional cancer target and antibodies thereto ,Univ Nottingham,,2015-08-25,2015-08-25,2015-10-07,,https://patents.google.com/patent/GB201515094D0/en,
EP-2831242-A1,Vector ,The University of Nottingham,"Nigel Peter Minton, Ying Zhang",2012-03-30,2013-03-28,2015-02-04,,https://patents.google.com/patent/EP2831242A1/en,
