search URL:,https://patents.google.com/?assignee=Univ+Manchester&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2015248047-A1,Terahertz Mixer and Optical Fiber Coupled Terahertz Mixer ,The University Of Manchester,Subhasish Chakraborty,2014-02-28,2015-02-26,2015-09-03,,https://patents.google.com/patent/US20150248047A1/en,https://patentimages.storage.googleapis.com/50/16/da/6c4f006e72fe6b/US20150248047A1-20150903-D00000.png
GB-2532449-A,Use of Nanomaterials in treating cancer ,Univ Manchester,"Lisanti Michael, Vijayaraghavan Aravind, Sotgia Federica, Fiorillo Marco, Ilut Maria, Francesco Verre Andrea",2014-11-19,2014-11-19,2016-05-25,,https://patents.google.com/patent/GB2532449A/en,
GB-201604408-D0,Mechanical exfoliation of 2-D materials ,Univ Manchester,,2016-03-15,2016-03-15,2016-04-27,,https://patents.google.com/patent/GB201604408D0/en,
US-2018343658-A1,Communication system and method ,The University Of Manchester,"Emad Adnan Alsusa, Wahyu Agung Pramudito",2012-08-16,2018-05-24,2018-11-29,,https://patents.google.com/patent/US20180343658A1/en,https://patentimages.storage.googleapis.com/12/a3/1c/da4e5095548422/US20180343658A1-20181129-D00000.png
EP-2598634-A1,Targeted differentiation of stem cells ,The University Of Manchester,"Susan Kimber, Rachel Oldershaw",2010-07-26,2011-07-26,2013-06-05,,https://patents.google.com/patent/EP2598634A1/en,
GB-201018711-D0,Apparatus and methods for breath sampling ,Univ Manchester,,2010-11-05,2010-11-05,2010-12-22,,https://patents.google.com/patent/GB201018711D0/en,
GB-2537150-A,Inhaler spacer ,Univ Manchester,Aslam Tariq,2015-04-09,2015-04-09,2016-10-12,,https://patents.google.com/patent/GB2537150A/en,
GB-201409541-D0,Probiotic Bacteria ,Univ Manchester,,2014-05-29,2014-05-29,2014-07-16,,https://patents.google.com/patent/GB201409541D0/en,
GB-201900812-D0,Oil/water separation ,Univ Manchester,,2019-01-21,2019-01-21,2019-03-13,,https://patents.google.com/patent/GB201900812D0/en,
EP-3328868-A1,Cyclic diarylboron derivatives as nlrp3 inflammasome inhibitors ,The University of Manchester,"David Brough, Stuart McRae ALLAN, Sally Freeman, Alex George BALDWIN",2015-07-30,2016-07-28,2018-06-06,,https://patents.google.com/patent/EP3328868A1/en,
GB-201810721-D0,Powder deposition ,Univ Manchester,,2018-06-29,2018-06-29,2018-08-15,,https://patents.google.com/patent/GB201810721D0/en,
GB-201203085-D0,Hydrogels ,Univ Manchester,,2012-02-22,2012-02-22,2012-04-04,,https://patents.google.com/patent/GB201203085D0/en,
GB-201320858-D0,Method of determining an islanding solution for an electrical power system ,Univ Manchester,,2013-11-26,2013-11-26,2014-01-08,,https://patents.google.com/patent/GB201320858D0/en,
US-2014314823-A1,Antimicrobial peptides ,The University Of Manchester,"Mathew Upton, Stephanie Sandiford",2009-12-17,2014-05-15,2014-10-23,,https://patents.google.com/patent/US20140314823A1/en,https://patentimages.storage.googleapis.com/70/82/a6/b22c9ef9b1c581/US20140314823A1-20141023-D00001.png
GB-201020810-D0,Continuous plastics recycling process ,Univ Manchester,,2010-12-08,2010-12-08,2011-01-19,,https://patents.google.com/patent/GB201020810D0/en,
GB-202001144-D0,Composite materials ,Univ Manchester,,2020-01-28,2020-01-28,2020-03-11,,https://patents.google.com/patent/GB202001144D0/en,
GB-201120991-D0,Microsensor ,Univ Manchester,,2011-12-07,2011-12-07,2012-01-18,,https://patents.google.com/patent/GB201120991D0/en,
GB-201114219-D0,Circuit breaker conduction path ,Univ Manchester,,2011-08-18,2011-08-18,2011-10-05,,https://patents.google.com/patent/GB201114219D0/en,
US-2013217617-A1,Pyruvamide Compounds as Inhibitors of Dust Mite Group 1 Peptidase Allergen and Their Use ,"The University Of Manchester, St George's Hospital Medical School","Clive Robinson, Jihui Zhang, David Ronald Garrod, Trevor Robert Perrior, Gary Karl Newton, Kerry Jenkins, Rebekah Elisabeth Key, Meriel Ruth Major, Mark Richard Stewart",2010-01-22,2013-03-28,2013-08-22,,https://patents.google.com/patent/US20130217617A1/en,https://patentimages.storage.googleapis.com/d0/e1/fb/79070cd9dc4c86/US20130217617A1-20130822-D00001.png
WO-2017220979-A1,Graphene-based sensor ,The University Of Manchester,"Nazmul KARMIN, Colin WOODS, Kostya Novoselov",2016-06-24,2017-06-19,2017-12-28,,https://patents.google.com/patent/WO2017220979A1/en,
US-2015369756-A1,Scanning apparatus ,Manchester Metropolitan University,"Nacer Ddine Rezgui, Nicholas Bowring, David Andrews, Stuart Harmer, Matthew James Southgate, Dean O'Reilly",2014-06-20,2014-06-20,2015-12-24,,https://patents.google.com/patent/US20150369756A1/en,https://patentimages.storage.googleapis.com/df/b1/20/80d19d4f5d2360/US20150369756A1-20151224-D00000.png
WO-2020152449-A1,Organic field-effect transistors ,The University Of Manchester,"Sheida FARAJI, Michael L Turner, Krishna Persaud",2019-01-21,2020-01-20,2020-07-30,,https://patents.google.com/patent/WO2020152449A1/en,
US-2016074365-A1,Histidine and/or Histidine Derivative for the Treatment of Inflammatory Skin Diseases ,The University Of Manchester,Neil Kerslake Gibbs,2008-02-20,2015-11-24,2016-03-17,,https://patents.google.com/patent/US20160074365A1/en,https://patentimages.storage.googleapis.com/a8/cf/63/6c3cd139639372/US20160074365A1-20160317-D00001.png
WO-2017220957-A1,Method for producing and separating lipids ,The University Of Manchester,"James Benjamin WINTERBURN, Ben Michael DOLMAN",2016-06-22,2017-04-28,2017-12-28,,https://patents.google.com/patent/WO2017220957A1/en,
WO-2022038344-A1,Membranes ,The University Of Manchester,Sebastian LEAPER,2020-08-17,2021-08-16,2022-02-24,,https://patents.google.com/patent/WO2022038344A1/en,
EP-3529605-A1,Method of determining presence of isotopes ,The University of Manchester,Kieran FLANAGAN,2016-10-18,2017-10-16,2019-08-28,,https://patents.google.com/patent/EP3529605A1/en,
US-2021287894-A1,Biomarkers and uses thereof ,The University Of Manchester,"Perdita Barran, Depanjan Sarkar, Drupad Trivedi, Tilo Kunath, Joy Milne, Eleanor Sinclair",2018-08-01,2019-08-01,2021-09-16,,https://patents.google.com/patent/US20210287894A1/en,https://patentimages.storage.googleapis.com/66/6e/a6/54dfa8e558f3db/US20210287894A1-20210916-D00000.png
US-2012288445-A1,Radiolabelling ,The University Of Manchester,Christian Prenant,2007-02-20,2012-04-13,2012-11-15,,https://patents.google.com/patent/US20120288445A1/en,https://patentimages.storage.googleapis.com/29/cc/ea/c7755582b34539/US20120288445A1-20121115-D00001.png
WO-2014207438-A3,Data processing system and method ,The University Of Manchester,"Roelof Gozewijn Van Silfhout, Anton KACHATKOU",2013-06-28,2014-06-20,2015-04-16,,https://patents.google.com/patent/WO2014207438A3/en,
WO-2018115819-A1,A control system for a switchable lens ,The University Of Manchester,"John Clifford Jones, Helen Frances Gleeson, Philip Bruce MORGAN",2016-12-19,2017-12-14,2018-06-28,,https://patents.google.com/patent/WO2018115819A1/en,
EP-3791180-A1,Methods for assessing macular degeneration ,The University Of Manchester,"Simon Clark, Paul Bishop",2018-05-10,2019-05-10,2021-03-17,,https://patents.google.com/patent/EP3791180A1/en,
CN-112106205-A,Device and method ,曼彻斯特大学,"宋爱民, 张嘉炜, 约书亚·威尔逊",2018-02-27,2019-02-26,2020-12-18,,https://patents.google.com/patent/CN112106205A/en,https://patentimages.storage.googleapis.com/1e/a4/10/fefddd86f10c14/201022141814.png
WO-2014045045-A1,A dispersive diffraction projection imaging system ,The University Of Manchester,Robert Cernik,2012-09-20,2013-09-20,2014-03-27,,https://patents.google.com/patent/WO2014045045A1/en,
WO-2016009231-A1,Nanoparticles ,The University Of Manchester,"Mark Christopher Mccairn, Michael L. Turner",2014-07-18,2015-07-20,2016-01-21,,https://patents.google.com/patent/WO2016009231A1/en,
ZA-201007177-B,Remote detection and measurement of objects ,Manchester Metropolitan Univ,"Stuart Harmer, Nacer Ddine Rezgui, Nicholas Bowring, David Andrews",2008-03-18,2010-10-07,2011-06-29,,https://patents.google.com/patent/ZA201007177B/en,
US-2013071464-A1,Composition comprising phosphonic acid polymer for use as tissue engineering fibrous scaffold ,The University Of Manchester,"Sandra Downes, Moshen Zakikhani, Anita Kaur Bassi, Julie Elizabeth Gough",2009-08-14,2010-08-06,2013-03-21,,https://patents.google.com/patent/US20130071464A1/en,https://patentimages.storage.googleapis.com/20/e7/44/b80f387d2d379a/US20130071464A1-20130321-D00000.png
GB-2550632-A,Compositions and uses and methods relating thereto ,Univ Manchester,"Morgan Philip, Maldonado-Codina Carole, Read Michael, Dobson Curtis",2015-12-15,2016-12-14,2017-11-29,,https://patents.google.com/patent/GB2550632A/en,
EP-3365452-A1,Expression in mammalian cells with gaussia luciferase signal peptide ,The University Of Manchester,Jennet Orazmuradovna GUMMADOVA,2015-10-23,2016-10-21,2018-08-29,,https://patents.google.com/patent/EP3365452A1/en,
US-2015057229-A1,Method of treating bone disorders using tsg-6 ,The University Of Manchester,"Anthony Day, Caroline Milner, Sheona Patricia Drummond",2006-03-06,2014-09-09,2015-02-26,,https://patents.google.com/patent/US20150057229A1/en,https://patentimages.storage.googleapis.com/b5/9b/59/e3d774a12e890d/US20150057229A1-20150226-D00001.png
IL-263927-A,Compounds for the detection of senescent cells ,Univ Manchester,,2016-06-28,2018-12-24,2019-01-31,,https://patents.google.com/patent/IL263927A/en,
US-2018217033-A1,"Kit, Composition and Method for Preparing a Specimen for Imaging and Method for Diagnosing a Disease ",The University Of Manchester,"Stephen Yeates, Scott Lewis, Richard WINPENNY",2015-07-30,2016-07-25,2018-08-02,,https://patents.google.com/patent/US20180217033A1/en,https://patentimages.storage.googleapis.com/27/97/37/a865325e614f05/US20180217033A1-20180802-D00001.png
US-2018327618-A1,Ink formulation ,The University Of Manchester,Daryl McManus,2015-07-24,2016-07-22,2018-11-15,,https://patents.google.com/patent/US20180327618A1/en,https://patentimages.storage.googleapis.com/36/91/85/b99c1450e52528/US20180327618A1-20181115-D00000.png
EP-2691090-A2,Tight junctions modulators ,The University Of Manchester,"Catherine Anne O'neill, Neil Kerslake Gibbs",2011-03-31,2012-03-23,2014-02-05,,https://patents.google.com/patent/EP2691090A2/en,
WO-2016009195-A1,Enzymatic processes and uses ,"The University Of Manchester, Manchester Metropolitan University","Elaine O'REILLY, Anthony Peter GREEN, Nicholas J. Turner",2014-07-15,2015-07-15,2016-01-21,,https://patents.google.com/patent/WO2016009195A1/en,
US-2015057217-A1,Short designed peptides possessing selective actions against bacteria and cancer cells ,The University Of Manchester,"Jian R. LU, Xiubo ZHAO, Fang PAN, Mohammed YASEEN",2011-09-14,2014-03-11,2015-02-26,,https://patents.google.com/patent/US20150057217A1/en,https://patentimages.storage.googleapis.com/eb/02/53/e6aae61677a5f5/US20150057217A1-20150226-D00001.png
WO-2012172333-A1,Apparatus and method for fluid measurement ,The University Of Manchester,Zhipeng Wu,2011-06-13,2012-06-13,2012-12-20,,https://patents.google.com/patent/WO2012172333A1/en,
US-2013237486-A1,Collagen ,The University Of Manchester,Jordi Bella,2010-11-12,2011-11-14,2013-09-12,,https://patents.google.com/patent/US20130237486A1/en,https://patentimages.storage.googleapis.com/fb/66/c9/d3323c40c4c3cf/US20130237486A1-20130912-D00001.png
US-2015309079-A1,Power line monitoring apparatus and method ,The University Of Manchester,Haiyu LI,2012-12-12,2013-12-12,2015-10-29,,https://patents.google.com/patent/US20150309079A1/en,https://patentimages.storage.googleapis.com/bb/9f/fc/3f1f13d7197326/US20150309079A1-20151029-D00000.png
JP-2020019770-A,Borylated compounds ,"ザ・ユニバーシティ・オブ・マンチェスターＴｈｅ Ｕｎｉｖｅｒｓｉｔｙ Ｏｆ Ｍａｎｃｈｅｓｔｅｒ, Univ Of Manchester, ザ・ユニバーシティ・オブ・マンチェスター","イングルソン，マイケル・ジェイムズ, James Ingleson Michael, ターナー，マイケル・ルイス, Lewis Turner Michael, クロスリー，ダニエル・ルーク, Luke Crossley Daniel",2014-06-13,2019-08-26,2020-02-06,,https://patents.google.com/patent/JP2020019770A/en,
WO-2014155136-A3,Tyre assessment ,The University Of Manchester,"Anthony Peyton, Paul Wright",2013-03-28,2014-03-28,2015-11-12,,https://patents.google.com/patent/WO2014155136A3/en,
EP-2929033-A1,Production of heterologous polysaccharides in plants ,"The University Of Manchester, The University Of Leicester","Ian Roberts, Peter Andrew",2012-12-10,2013-12-10,2015-10-14,,https://patents.google.com/patent/EP2929033A1/en,
WO-2012004554-A1,Aldehyde compounds as inhibitors of dust mite group 1 peptidase allergen and their use ,"St George's Hospital Medical School, The University Of Manchester","Clive Robinson, Jihui Zhang, David Ronald Garrod, Trevor Robert Perrior, Gary Karl Newton, Kerry Jenkins, Mark Richard Stewart, Meriel Ruth KIMBERLEY",2010-07-06,2011-07-04,2012-01-12,,https://patents.google.com/patent/WO2012004554A1/en,
WO-2013084004-A1,Neutron source ,"University Of Lancaster, University Of Manchester","Rebecca SEVIOUR, Ian Bailey, Hywel OWEN",2011-12-09,2012-12-07,2013-06-13,,https://patents.google.com/patent/WO2013084004A1/en,
WO-2014016612-A1,Methods and compositions for increasing productivity and viability of algal cells ,The University Of Manchester,"Jon PITTMAN, Patrick Gallois, Andrew Dean",2012-07-26,2013-07-26,2014-01-30,,https://patents.google.com/patent/WO2014016612A1/en,
WO-2018134581-A1,Inkjet printed electronic devices ,The University Of Manchester,"Daryl MCMANUS, Cinzia CASIRAGHI, Gianluca FIORI, Giuseppe IANNACCONE",2017-01-18,2018-01-17,2018-07-26,,https://patents.google.com/patent/WO2018134581A1/en,
GB-2516980-B,Antenna Array ,"Univ Malta, Univ Manchester","Zarb Adami Kristian, Omar Farhat Eman, V Sammut Charles, Zhang Yongwei, Keith Brown Anthony",2013-08-09,2013-08-09,2016-12-28,2016-12-28,https://patents.google.com/patent/GB2516980B/en,
WO-2011058300-A2,Induced pluripotent stem cell ,"The University Of Nottingham, The University Of Manchester","Tyson Valentine Sharp, Tristan Rowntree Mckay",2009-11-12,2010-11-08,2011-05-19,,https://patents.google.com/patent/WO2011058300A2/en,
GB-201403376-D0,A method of analysing a sample including a microorganism of interest ,Univ Manchester,,2014-02-26,2014-02-26,2014-04-09,,https://patents.google.com/patent/GB201403376D0/en,
US-8737706-B2,Image analysis method ,The University Of Manchester,"James Graham, Hugh Devlin",2009-06-16,2010-06-11,2014-05-27,2014-05-27,https://patents.google.com/patent/US8737706B2/en,https://patentimages.storage.googleapis.com/a6/ac/2a/12b12be0210e50/US08737706-20140527-D00000.png
US-2019225812-A1,"Compounds, linked with haptens, for the detection of senescent cells ",The University Manchester,"Vassilis GORGOULIS, Paul Townsend, Panayiotis MARAKOS, Nikolaos LOUGIAKIS, Nicole POULI, Nikolaos KASTRINAKIS",2016-06-28,2017-06-28,2019-07-25,,https://patents.google.com/patent/US20190225812A1/en,https://patentimages.storage.googleapis.com/9b/13/1e/a7c5b7fb0251e0/US20190225812A1-20190725-D00000.png
AU-2010212522-A1,Measuring froth stability ,"Johannes Jacobus Le Roux Cilliers, Brett Triffett, Technological Resources Pty. Limited","Johannes Jacobus Le Roux Cilliers, Brett Triffett",2003-03-13,2010-08-24,2010-09-16,,https://patents.google.com/patent/AU2010212522A1/en,
WO-2015181549-A1,Bond coat ,The University Of Manchester,"Mingwen BAI, Ping Xiao",2014-05-28,2015-05-28,2015-12-03,,https://patents.google.com/patent/WO2015181549A1/en,
GB-201206984-D0,New therapeutic use ,Univ Manchester,,2012-04-20,2012-04-20,2012-06-06,,https://patents.google.com/patent/GB201206984D0/en,
US-2020000854-A1,Gene therapy ,The University Of Manchester,"Brian Bigger, Hélène Gleitz",2017-02-07,2018-02-07,2020-01-02,,https://patents.google.com/patent/US20200000854A1/en,https://patentimages.storage.googleapis.com/d5/c4/e3/2ebb27bccde9d8/US20200000854A1-20200102-D00000.png
CN-112005274-A,Apparatus and method for processing color image data ,曼彻斯特大学,"罗伯特·詹姆斯·卢卡斯, 安妮特·伊丽莎白·艾伦",2018-04-27,2019-04-25,2020-11-27,,https://patents.google.com/patent/CN112005274A/en,https://patentimages.storage.googleapis.com/80/46/6d/7a7874fde71272/HDA0002734799650000032.png
GB-201015828-D0,Medical advice ,Univ Manchester,,2010-09-20,2010-09-20,2010-10-27,,https://patents.google.com/patent/GB201015828D0/en,
GB-201810847-D0,Method and system for integrating data sets ,Univ Manchester,,2018-07-02,2018-07-02,2018-08-15,,https://patents.google.com/patent/GB201810847D0/en,
GB-201814932-D0,Zeolite modification process and product thereof ,Univ Manchester,,2018-09-13,2018-09-13,2018-10-31,,https://patents.google.com/patent/GB201814932D0/en,
GB-201406788-D0,Graphene-based electronic structure ,Univ Manchester,,2014-04-15,2014-04-15,2014-05-28,,https://patents.google.com/patent/GB201406788D0/en,
GB-201208885-D0,A grading device ,"Univ Manchester, Epl Composite Solutions Ltd",,2012-05-18,2012-05-18,2012-07-04,,https://patents.google.com/patent/GB201208885D0/en,
GB-201419796-D0,Method and apparatus for use with an eye covering ,Univ Manchester,,2014-11-06,2014-11-06,2014-12-24,,https://patents.google.com/patent/GB201419796D0/en,
GB-201505304-D0,Production of functionalised graphene ,Univ Manchester,,2015-03-27,2015-03-27,2015-05-13,,https://patents.google.com/patent/GB201505304D0/en,
GB-201513590-D0,Devices and methods ,Univ Manchester,,2015-07-31,2015-07-31,2015-09-16,,https://patents.google.com/patent/GB201513590D0/en,
GB-201018692-D0,Biomarkers ,Univ Manchester,,2010-11-05,2010-11-05,2010-12-22,,https://patents.google.com/patent/GB201018692D0/en,
GB-201517786-D0,Methods and materials ,Univ Manchester,,2015-10-08,2015-10-08,2015-11-25,,https://patents.google.com/patent/GB201517786D0/en,
EP-2699701-A1,Selection of improved microbial strains for production of succinic acid from glycerol ,The University of Manchester,Constantinos THEODOROPOULOS,2011-04-20,2012-04-20,2014-02-26,,https://patents.google.com/patent/EP2699701A1/en,
EP-3055688-A1,Signal processing system and methods ,The University Of Manchester,"Barry Lennox, Keir GROVES",2013-10-11,2014-10-13,2016-08-17,,https://patents.google.com/patent/EP3055688A1/en,
GB-201205896-D0,Improvements in sensors ,Univ Manchester,,2011-04-27,2011-04-27,2012-05-16,,https://patents.google.com/patent/GB201205896D0/en,
US-2012220035-A1,Temperature-responsive co-polymers and uses thereof ,The University Of Manchester,"Jian Lu, Lei Yang",2009-05-15,2010-05-14,2012-08-30,,https://patents.google.com/patent/US20120220035A1/en,https://patentimages.storage.googleapis.com/96/e5/b7/cbffae25d54013/US20120220035A1-20120830-D00000.png
EP-3114134-A1,Novel antimicrobial peptides ,The University of Manchester,"Mathew Upton, Samantha HALLIWELL, Jeremy Derrick",2014-03-04,2015-03-02,2017-01-11,,https://patents.google.com/patent/EP3114134A1/en,
GB-201602658-D0,Compositions ,Univ Manchester,,2016-02-15,2016-02-15,2016-03-30,,https://patents.google.com/patent/GB201602658D0/en,
GB-201013945-D0,Improvements in instrumentation ,Univ Manchester,,2010-08-20,2010-08-20,2010-10-06,,https://patents.google.com/patent/GB201013945D0/en,
CN-109715860-A,The production of functionalized graphite's alkene ,曼彻斯特大学,"罗伯特·杰夫, 伊恩·金洛克, 安迪奈特·伊古",2016-09-16,2017-09-15,2019-05-03,,https://patents.google.com/patent/CN109715860A/en,
EP-2917338-A2,Cell differentiation ,The University Of Manchester,"Lisa MOHAMET, Christopher Ward",2012-11-07,2013-11-07,2015-09-16,,https://patents.google.com/patent/EP2917338A2/en,
GB-201706951-D0,Method and apparatus for determining conductivity ,Univ Manchester,,2017-05-02,2017-05-02,2017-06-14,,https://patents.google.com/patent/GB201706951D0/en,
GB-201317966-D0,Nanoparticles ,Univ Manchester,,2013-10-10,2013-10-10,2013-11-27,,https://patents.google.com/patent/GB201317966D0/en,
EP-3359485-A1,Production of graphene ,The University Of Manchester,"Amr ABDELKADER, Ian Kinloch, Robert DRYFE",2015-10-08,2016-10-07,2018-08-15,,https://patents.google.com/patent/EP3359485A1/en,
EP-2605695-A1,A method and apparatus for measuring a property of an eye of a subject ,The University Of Manchester,"Ian Murray, David Carden",2010-08-18,2011-08-17,2013-06-26,,https://patents.google.com/patent/EP2605695A1/en,
GB-201020882-D0,Novel process and compounds ,Univ Manchester,,2010-12-09,2010-12-09,2011-01-26,,https://patents.google.com/patent/GB201020882D0/en,
EP-3837267-A1,Polyoxometalate compounds exhibiting bright emission and methods of producing the same ,"Nanoco 2D Materials Limited, The University of Manchester","Steven Daniels, Nigel L. Pickett, Nicky Prabhudas SAVJANI, Virgil GAVRILIUC",2018-08-17,2019-08-12,2021-06-23,,https://patents.google.com/patent/EP3837267A1/en,
GB-201905934-D0,Visual field assessment system and method ,Univ Manchester,,2019-04-29,2019-04-29,2019-06-12,,https://patents.google.com/patent/GB201905934D0/en,
GB-201323000-D0,Medical Device ,Univ Manchester,,2013-12-24,2013-12-24,2014-02-12,,https://patents.google.com/patent/GB201323000D0/en,
GB-201808461-D0,Porous Perovskite films ,Univ Manchester,,2018-05-23,2018-05-23,2018-07-11,,https://patents.google.com/patent/GB201808461D0/en,
EP-3490910-A1,Transfer chute to maintain a density of a flow of granular material ,The University Of Manchester,John Mark Nicholas Timm GRAY,2016-07-28,2017-07-28,2019-06-05,,https://patents.google.com/patent/EP3490910A1/en,
AU-2016299402-A1,Wide band array antenna ,The University Of Manchester,"Anthony Keith Brown, Yongwei Zhang",2015-07-29,2016-07-28,2018-03-15,,https://patents.google.com/patent/AU2016299402A1/en,
EP-3068790-A1,Selective glucocorticoid receptor ligands ,The University Of Manchester,"William David RAY, William Dawson, Jane Helen PAYNE",2013-11-14,2014-11-12,2016-09-21,,https://patents.google.com/patent/EP3068790A1/en,
EP-3053103-A1,Biomarker method ,The University Of Manchester,"Richard John BYERS, Christopher Rose",2013-10-04,2014-10-03,2016-08-10,,https://patents.google.com/patent/EP3053103A1/en,
GB-201014286-D0,Process for the borylation of arenes and heteroaryls ,Univ Manchester,,2010-08-27,2010-08-27,2010-10-13,,https://patents.google.com/patent/GB201014286D0/en,
GB-202010392-D0,Composite material ,Univ Manchester,,2020-07-07,2020-07-07,2020-08-19,,https://patents.google.com/patent/GB202010392D0/en,
GB-201408946-D0,Low voltage dielectric ,Univ Manchester,,2014-05-20,2014-05-20,2014-07-02,,https://patents.google.com/patent/GB201408946D0/en,
GB-201807699-D0,Metal detector and method of manufacturing the same ,Univ Manchester,,2018-05-11,2018-05-11,2018-06-27,,https://patents.google.com/patent/GB201807699D0/en,
EP-2836121-A1,Blood gas determination ,The University Of Manchester,"Suresh VICTOR, Patrick GAYDECKI, Christopher MCKEERING",2012-04-13,2013-04-12,2015-02-18,,https://patents.google.com/patent/EP2836121A1/en,
GB-201403579-D0,Turnable waveguide ,Univ Manchester,,2014-02-28,2014-02-28,2014-04-16,,https://patents.google.com/patent/GB201403579D0/en,
GB-2496654-A,Self-assembling peptides ,"Reckitt & Colman Overseas, Univ Manchester","Janice Anson, Agnieszka Milewska-Zuk, Alberto Saiani, claire Tang, Robyn Walker",2011-11-18,2011-11-18,2013-05-22,,https://patents.google.com/patent/GB2496654A/en,
GB-201212442-D0,Medical device ,Univ Manchester,,2012-07-12,2012-07-12,2012-08-29,,https://patents.google.com/patent/GB201212442D0/en,
GB-201118723-D0,Nervous system monitoring method ,Univ Manchester,,2009-03-31,2010-03-29,2011-12-14,,https://patents.google.com/patent/GB201118723D0/en,
US-9953417-B2,Biomarker method ,The University Of Manchester,"Richard John Byers, Christopher Rose",2013-10-04,2014-10-03,2018-04-24,2018-04-24,https://patents.google.com/patent/US9953417B2/en,https://patentimages.storage.googleapis.com/4c/eb/72/b5b6b8084a075e/US09953417-20180424-D00000.png
US-2016289702-A1,Biosynthetic Mint ,The University Of Manchester,"Nigel Shaun Scrutton, Helen Susan Toogood, John Gardiner",2015-03-31,2015-03-31,2016-10-06,,https://patents.google.com/patent/US20160289702A1/en,https://patentimages.storage.googleapis.com/db/e5/5d/cca3d52fbd6436/US20160289702A1-20161006-D00001.png
CN-110268065-A,The method for producing monoterpene ,C3生物科技有限公司,"维贾伊库马尔·卡鲁皮亚, 妮科尔·G·H·莱费林克, 尼格尔·S·斯克鲁顿",2017-01-31,2018-01-26,2019-09-20,,https://patents.google.com/patent/CN110268065A/en,
GB-201203139-D0,Implant materials and methods of manufacture ,Univ Manchester,,2012-02-23,2012-02-23,2012-04-11,,https://patents.google.com/patent/GB201203139D0/en,
US-2019259596-A1,Method and apparatus for determining the presence of ions in a sample by resonance ionization ,The University Of Manchester,"Kieran FLANAGAN, Andrada FLUERAS, Cory BINNERSLEY",2016-10-18,2017-10-16,2019-08-22,,https://patents.google.com/patent/US20190259596A1/en,https://patentimages.storage.googleapis.com/eb/0d/aa/08aaadf445c845/US20190259596A1-20190822-D00000.png
US-2019282701-A1,Conjugates of hyaluronic acid and anticancer compounds ,The University Of Manchester,"Nicola Tirelli, Vincenzo QUAGLIARIELLO, Alfonso BARBARISI, Francesco Rosso, Som Akshay JAIN, Manlio BARBARISI, Rosario Vincenzo LAFFAIOLI, Ian James Stratford, Muna OQAL, Manal MEHIBEL",2016-07-25,2017-07-25,2019-09-19,,https://patents.google.com/patent/US20190282701A1/en,https://patentimages.storage.googleapis.com/3e/07/88/77da2040c8ed04/US20190282701A1-20190919-D00000.png
US-2019173156-A1,Sensor ,The University Of Manchester,Zhirun HU,2016-06-03,2017-06-02,2019-06-06,,https://patents.google.com/patent/US20190173156A1/en,https://patentimages.storage.googleapis.com/94/bd/db/c2ec731aa556c2/US20190173156A1-20190606-D00000.png
GB-201500446-D0,Monitoring device ,Univ Manchester,,2015-01-12,2015-01-12,2015-02-25,,https://patents.google.com/patent/GB201500446D0/en,
GB-2493733-A,Tunable laser ,Univ Manchester,Subhasish Chakraborty,2011-08-16,2011-08-16,2013-02-20,,https://patents.google.com/patent/GB2493733A/en,
CA-2771992-A1,Kinase inhibitors ,"Lynne Hampson, Ian Hampson, John Anthony Hadfield, Timothy Patrick Kemp, Alan Thomson Mcgowan, The University Of Manchester","Lynne Hampson, Ian Hampson, John Anthony Hadfield, Timothy Patrick Kemp, Alan Thomson Mcgowan",2009-08-24,2010-08-20,2011-03-03,,https://patents.google.com/patent/CA2771992A1/en,
US-2011225097-A1,Method and apparatus for valuation of a resource ,The University Of Manchester,"Paul Johnson, Sydney Dixon Howell, Peter Duck, Geoffrey William Evatt, John Moriarty",2009-11-23,2010-11-23,2011-09-15,,https://patents.google.com/patent/US20110225097A1/en,https://patentimages.storage.googleapis.com/8d/c0/a7/3b3bbd19feb73a/US20110225097A1-20110915-D00000.png
US-2016376659-A1,Breast Cancer Biomarker ,The University Of Manchester,"Robert Clarke, Bruno Simões, Sacha Howell, Rachel Eyre, Goran Landberg",2015-06-24,2015-06-24,2016-12-29,,https://patents.google.com/patent/US20160376659A1/en,https://patentimages.storage.googleapis.com/c4/d0/66/518298f81f05ef/US20160376659A1-20161229-D00001.png
WO-2012020268-A1,Membrane electrode assembly ,University Of Manchester,"Stuart Holmes, Craig Dawson, Saravana P Shanmukham",2010-08-12,2011-08-12,2012-02-16,,https://patents.google.com/patent/WO2012020268A1/en,
GB-201515850-D0,Glycommetics ,Univ Manchester Metropolitan,,2015-09-07,2015-09-07,2015-10-21,,https://patents.google.com/patent/GB201515850D0/en,
WO-2015121600-A1,Artificial eyes and manufacture thereof ,The Manchester Metropolitan University,"Thomas George FRIPP, Lewis Green, Lesley Elizabeth GILL",2014-02-11,2014-02-11,2015-08-20,,https://patents.google.com/patent/WO2015121600A1/en,
GB-201111316-D0,Binary half-adder and other logic circuits ,Univ Manchester Metropolitan,,2010-07-01,2011-07-01,2011-08-17,,https://patents.google.com/patent/GB201111316D0/en,
